country,nuts_code,region,infant_mortality,satisfaction_water_quality,uncollected_sewage,sewage_treatment,safety_at_night,money_stolen,assaulted,traffic_deaths,low_achieving_reading_level,low_achieving_maths_science,lower_secondary_only,early_school_leavers,broadband_at_home,digital_skills_above_basic,online_interaction_public_authorities,internet_access,freedom_media,subjective_health_status,cancer_death,heart_death,years_life_lost_pollution,positive_emotions,pollution_no2,pollution_somo35,pollution_pm25,bathing_water_quality,trust_national_government,trust_legal_system,trust_police,voiced_opinion,female_participation,institution_quality,freedom_life_choices,job_opp,teenage_pregnancy,young_people_neet,institutions_corruption,institution_impartiality,tt_immigrants,tt_minorities,tt_lgtb,women_respect,tertiary_education,lifelong_learning,academic_citations,gdp_per_capita_2022
BE,BE21,Prov. Antwerpen,68.04123711340206,61.85087328387206,100.0,100.0,52.87639092323667,44.22275710676721,100.0,72.95597484276729,71.70707522746703,81.83961062420583,77.7972027972028,78.59078590785907,72.79245283018871,43.52485200099933,72.26129455239004,84.37623772138154,88.74264125368938,95.23969281076735,84.41943127962085,97.65644323522137,74.89171165435673,69.91375107573526,42.40033094630991,79.52798740719027,59.48930264417131,89.44444444444444,63.86445577992306,62.282938169367036,75.77112812760424,22.378168033404712,89.38462513467269,68.89316650625601,83.3631847073262,69.88938489108153,97.03374657260589,84.68468468468468,27.900552486187834,59.65045592705167,79.08736950968745,75.29876247521136,88.17096809969313,85.47839267100831,69.00826446280992,27.1505376344086,19.882716490380197,42.84436493738819
BE,BE22,Prov. Limburg (BE),74.22680412371133,61.85087328387206,100.0,100.0,52.87639092323667,44.22275710676721,100.0,52.20125786163522,71.70707522746703,81.83961062420583,79.8951048951049,79.94579945799458,73.92452830188681,43.52485200099933,72.17785194898082,84.37623772138154,88.74264125368938,95.23969281076735,82.95813586097947,98.40465001236706,78.91047401699056,69.91375107573526,55.336622595885565,70.48942779949508,65.10940855738156,75.64102564102562,63.86445577992306,62.282938169367036,75.77112812760424,22.378168033404712,89.38462513467269,68.89316650625601,83.3631847073262,69.88938489108153,97.67533533928601,86.22908622908622,27.900552486187834,59.65045592705167,79.08736950968745,75.29876247521136,88.17096809969313,85.47839267100831,61.98347107438017,20.161290322580644,9.802861420902698,26.923076923076923
BE,BE23,Prov. Oost-Vlaanderen,64.94845360824742,61.85087328387206,100.0,100.0,52.87639092323667,44.22275710676721,100.0,76.1006289308176,71.70707522746703,81.83961062420583,78.84615384615384,82.79132791327913,72.64150943396227,43.52485200099933,71.22422219573251,84.37623772138154,88.74264125368938,95.23969281076735,80.98341232227489,95.76428394756368,74.4363209634281,69.91375107573526,50.4623117915262,79.40371216000312,58.91078487880171,100.0,63.86445577992306,62.282938169367036,75.77112812760424,22.378168033404712,89.38462513467269,68.89316650625601,83.3631847073262,69.88938489108153,95.10844065295088,87.77348777348777,27.900552486187834,59.65045592705167,79.08736950968745,75.29876247521136,88.17096809969313,85.47839267100831,74.17355371900827,30.376344086021504,49.71891642327134,32.200357781753134
BE,BE24,Prov. Vlaams-Brabant,74.22680412371133,61.85087328387206,100.0,100.0,52.87639092323667,44.22275710676721,100.0,74.84276729559748,71.70707522746703,81.83961062420583,76.22377622377623,87.33062330623306,88.0377358490566,43.52485200099933,79.74728811538922,84.37623772138154,88.74264125368938,95.23969281076735,83.67890995260663,98.27479594360624,77.4740053735533,69.91375107573526,50.56125194734126,77.6498885406197,63.14369429256282,65.45505026888007,63.86445577992306,62.282938169367036,75.77112812760424,22.378168033404712,89.38462513467269,68.89316650625601,83.3631847073262,69.88938489108153,98.84495382659337,88.54568854568855,27.900552486187834,59.65045592705167,79.08736950968745,75.29876247521136,88.17096809969313,85.47839267100831,78.30578512396694,25.806451612903224,75.807333999652,40.608228980322004
BE,BE25,Prov. West-Vlaanderen,71.1340206185567,61.85087328387206,100.0,100.0,52.87639092323667,44.22275710676721,100.0,70.44025157232704,71.70707522746703,81.83961062420583,72.37762237762237,83.73983739837398,77.16981132075473,43.52485200099933,69.8891405411849,84.37623772138154,88.74264125368938,95.23969281076735,77.55726698262244,95.13356418501112,74.7516373079786,69.91375107573526,60.71220390893317,80.43064445142824,59.31667644106099,91.01654846335701,63.86445577992306,62.282938169367036,75.77112812760424,22.378168033404712,89.38462513467269,68.89316650625601,83.3631847073262,69.88938489108153,96.54738079517955,89.70398970398969,27.900552486187834,59.65045592705167,79.08736950968745,75.29876247521136,88.17096809969313,85.47839267100831,53.92561983471074,24.462365591397848,2.8913318415387885,33.452593917710196
BE,BE31,Prov. Brabant Wallon,78.35051546391753,57.17212096485881,98.2703645798076,96.2912992357437,30.583952198974984,0.012171230289723667,25.583103948757767,75.47169811320755,71.70707522746703,81.83961062420583,83.74125874125875,70.86720867208672,83.13207547169812,41.0303138660846,82.64393849088094,71.06261835935656,79.07001405151792,82.68197599579503,78.88033175355451,96.48775661637399,80.32073395984496,64.60040149872553,54.99044993154678,76.16830307291167,67.05656212022578,65.45505026888007,61.687068617896465,64.42542008324737,78.48746836124803,13.204930234305197,66.26204509308627,56.92011549566891,73.89955283016825,29.593986651110043,98.57627974001052,85.84298584298584,29.32426689332766,59.954407294832826,73.20086213134813,71.83945973093626,70.50459571467727,73.2735774724939,97.10743801652892,32.79569892473118,33.561011474878455,46.422182468694096
BE,BE32,Prov. Hainaut,60.824742268041234,57.17212096485881,99.5933996539908,96.44077336518359,30.583952198974984,0.012171230289723667,25.583103948757767,66.66666666666666,71.70707522746703,81.83961062420583,55.769230769230774,58.26558265582656,55.47169811320756,41.0303138660846,61.246870902372166,71.06261835935656,79.07001405151792,82.68197599579503,59.212085308056885,83.91046252782587,79.3034221951007,64.60040149872553,52.013539424368844,77.00539452981242,65.63043225999294,29.62962962962959,61.687068617896465,64.42542008324737,78.48746836124803,13.204930234305197,66.26204509308627,56.92011549566891,73.89955283016825,29.593986651110043,89.67358142750352,62.16216216216217,29.32426689332766,59.954407294832826,73.20086213134813,71.83945973093626,70.50459571467727,73.2735774724939,42.35537190082645,9.408602150537636,4.997669305828653,18.51520572450805
BE,BE33,Prov. Liège,75.25773195876289,57.17212096485881,99.3338041326872,91.2279812314031,30.583952198974984,0.012171230289723667,25.583103948757767,71.06918238993711,71.70707522746703,81.83961062420583,65.73426573426573,71.13821138211382,68.56603773584906,41.0303138660846,61.49719871259984,71.06261835935656,79.07001405151792,82.68197599579503,71.16903633491312,87.30521889685878,85.75881242108035,64.60040149872553,57.29975419482875,73.468846761078,74.43564401991564,65.45505026888007,61.687068617896465,64.42542008324737,78.48746836124803,13.204930234305197,69.15622423323182,56.92011549566891,73.89955283016825,29.593986651110043,92.82619102763263,78.24967824967825,29.32426689332766,59.954407294832826,73.20086213134813,71.83945973093626,70.50459571467727,73.2735774724939,57.438016528925615,21.50537634408602,16.64951003401267,22.719141323792485
BE,BE34,Prov. Luxembourg (BE),80.41237113402062,57.17212096485881,99.43446469518284,67.4542790152403,30.583952198974984,0.012171230289723667,25.583103948757767,41.509433962264154,71.70707522746703,81.83961062420583,71.5034965034965,67.61517615176152,59.43396226415094,41.0303138660846,68.18452735725356,71.06261835935656,79.07001405151792,82.68197599579503,63.586097946287516,87.70714815730892,92.87587278004695,64.60040149872553,72.62025550082805,67.4334197047393,83.91254921392657,38.42592592592596,61.687068617896465,64.42542008324737,78.48746836124803,13.204930234305197,66.26204509308627,56.92011549566891,73.89955283016825,29.593986651110043,93.51623273945074,83.14028314028315,29.32426689332766,59.954407294832826,73.20086213134813,71.83945973093626,70.50459571467727,73.2735774724939,58.67768595041321,23.118279569892472,0.6529991257144966,17.88908765652952
BE,BE35,Prov. Namur,71.1340206185567,57.17212096485881,98.5794174139116,95.2859080188679,30.583952198974984,0.012171230289723667,25.583103948757767,59.74842767295598,71.70707522746703,81.83961062420583,70.97902097902097,77.23577235772358,48.0,41.0303138660846,62.74883776373824,71.06261835935656,79.07001405151792,82.68197599579503,66.71603475513427,84.42987880286915,85.99051895351586,64.60040149872553,60.97837093764386,72.76501342157391,74.63928817225073,34.02777777777778,61.687068617896465,64.42542008324737,78.48746836124803,13.204930234305197,66.26204509308627,56.92011549566891,73.89955283016825,29.593986651110043,92.96187122226961,74.51737451737452,29.32426689332766,59.954407294832826,73.20086213134813,71.83945973093626,70.50459571467727,73.2735774724939,61.15702479338842,27.688172043010752,11.82801448413455,20.39355992844365
BG,BG31,Severozapaden,26.804123711340196,40.03040412680476,76.39692134248136,56.1475430651106,23.739605011043995,80.7990896859928,70.64057329880264,16.352201257861637,0.0,7.265522958527015,71.15384615384616,34.14634146341463,0.0,0.0,8.60650852306592,24.038445197470537,21.899034953998655,69.58364826651052,35.43641390205373,1.6881028938906866,14.760784379137618,53.16274944808952,54.47731812799543,78.72003408626222,35.9387243324512,87.72609819121445,25.242290454524554,18.277916273633974,38.16021940559578,21.112827537524637,39.7716110019646,0.0,65.55319312189283,6.93487156756651,34.630424846034984,12.226512226512227,100.0,15.273556231003042,2.49807337130996,33.53930351643707,14.0534438676175,62.32750357424951,10.330578512396693,0.2688172043010752,0.3448677048064684,0.0
BG,BG32,Severen tsentralen,34.020618556701024,39.195839829878636,86.04887920216773,71.6234476328151,1.3004554199796867,82.60374120500633,94.09532477551758,35.22012578616352,0.0,7.265522958527015,75.6993006993007,65.4471544715447,34.60377358490567,1.8807747671808086,13.911074025509595,31.213806996188612,3.9371682847520724,69.58364826651052,39.642575039494474,11.352955725946089,25.033119703828064,19.157402752592795,48.921467097896866,77.77440325619133,43.059686588774326,87.72609819121445,10.890666697600969,19.838932610694343,36.13038970067581,16.821994971571208,39.7716110019646,25.235803657362847,34.8142975101942,3.747238595955288,61.002905714153236,57.52895752895753,47.8750531236719,44.68085106382979,4.488403687490501,32.42342110614395,5.608998225261508,52.87419318506018,26.2396694214876,2.150537634408602,1.2282291729752344,0.35778175313059035
BG,BG33,Severoiztochen,40.2061855670103,17.26426594667328,94.83088882724857,89.3691568948365,12.90553525208087,65.28258901947964,84.19697026074307,58.490566037735846,0.0,7.265522958527015,64.6853146853147,51.89701897018969,44.264150943396245,2.4058329355540784,18.44081535343903,34.983831597327004,10.374750385642411,69.58364826651052,43.17733017377567,20.677714568389803,25.18181871147786,12.063303457375541,50.731275428636216,75.78522495886256,43.2637320470797,75.45219638242891,0.0,8.987111233584066,9.858293763979947,7.8747867140083025,39.7716110019646,24.966313763233874,67.01087671219318,10.713280469990123,64.71584573249233,57.52895752895753,67.82830429239269,40.4065349544073,0.0,27.026118706032157,7.085789389132048,22.50740067521703,29.75206611570248,0.0,1.7266233371683604,1.6100178890876566
BG,BG34,Yugoiztochen,1.0309278350515427,23.58475748358766,92.67120765169092,83.2938370053522,31.9202019257263,45.93206048844317,76.21853598250938,49.685534591194966,0.0,7.265522958527015,63.98601398601399,17.886178861788608,31.05660377358492,1.6879799709812469,9.631660507807842,24.50213809073038,4.181785145615001,69.58364826651052,53.31753554502371,0.0,32.781713652790984,3.470494300085439,49.876701800472866,77.62395304393924,48.383589391329764,100.0,17.872249607621118,22.401336805363666,56.744941522178294,38.90969993630339,39.7716110019646,19.07603464870067,52.49118871711041,15.212934647515894,11.318754287330336,35.64993564993566,70.0382490437739,28.571428571428577,12.910214583130532,13.613920866401363,2.9814543965418183,52.49426093354923,16.52892561983471,2.688172043010752,1.1682005750840727,3.041144901610018
BG,BG41,Yugozapaden,68.04123711340206,51.236042058769165,93.0224082908651,74.180576083064,15.90515998940145,59.881942749300414,63.027511577347035,52.83018867924528,0.0,7.265522958527015,88.98601398601399,80.08130081300813,48.037735849056624,2.610933782574883,30.802241029920133,58.822284703504195,0.0,81.17590626647134,60.33767772511849,12.837002226069757,23.31859346969783,53.83586070346471,31.72544139420181,83.55040957660451,41.80902852851342,87.72609819121445,24.476402154442237,0.0,0.0,30.16154821556929,39.7716110019646,10.452358036573623,47.0341883693844,25.24452378882217,71.30913962692432,82.88288288288288,83.91415214619634,17.306231003039517,13.189272746331424,20.357878799680144,16.41396250937247,51.286505583500556,61.57024793388429,4.032258064516129,6.39761721347501,11.001788908765652
BG,BG42,Yuzhen tsentralen,47.422680412371136,33.220480732547294,81.28437394431202,40.1059745015597,54.62865764496505,74.8158469434346,84.83418323179791,61.63522012578616,0.0,7.265522958527015,68.35664335664336,55.82655826558265,45.39622641509434,2.467363189660311,17.52294671593754,20.605864500133862,8.146370761510314,81.17590626647134,46.90955766192733,14.005688844917145,17.135118351842607,26.88298794521471,45.101995077972475,73.97642058407352,37.44914234464744,87.72609819121445,15.595201676760551,18.666377854032056,50.63020840515562,7.760744529841548,39.7716110019646,0.17324350336862168,27.865451531014724,31.819166477546204,40.844890756435156,53.92535392535393,77.00807479813004,3.0205167173252248,34.29604084987906,64.80294259936335,35.70602275805906,65.43583282195368,19.008264462809912,1.3440860215053758,1.7207898194986646,0.7155635062611807
CY,CY00,Kýpros,72.16494845360825,36.34133217141662,74.61189459622675,83.3624616132167,30.14453811496355,53.44496878696731,58.823078276958704,68.55345911949686,9.417599538072608,23.717438561218415,76.92307692307692,65.4471544715447,75.1320754716981,43.710136363902045,55.77542019311004,72.06102029033131,39.728574162723085,92.82063028061225,92.70339652448658,87.59584466979966,71.36955350048719,47.41875174274451,26.495195211950474,26.956183596362266,47.159584778623014,92.96296296296293,26.03024215645551,37.7899730181975,15.360969571389827,31.854711130022967,20.712882402469837,44.04234841193455,45.400183078742124,40.17405460435959,92.52845686691713,58.94465894465894,60.11474713132171,37.310030395136785,37.750691777312426,42.79247234062383,37.579776011121865,49.10604376972053,71.28099173553719,25.806451612903224,20.964373720999937,19.58855098389982
CZ,CZ01,Praha,81.44329896907216,87.07334627713631,100.0,98.82533498992251,68.09902715720175,7.5695365505442,68.34109339240116,87.42138364779873,73.13010031178972,71.31886811736425,100.0,98.1029810298103,77.96226415094338,40.49825713612455,83.5260460126356,95.82130049795668,76.2007545516354,84.53458515634924,77.59676145339652,83.13133811526095,56.89117144700464,65.02094638147585,41.06663228447131,60.405523181006224,50.730837121987605,80.86694316853047,52.465305626641644,52.3852950233269,86.26614657882614,19.42903287944856,53.90660420129969,62.17516843118383,89.3688163409596,84.51263569150372,96.18781883637756,93.69369369369369,53.73990650233743,45.497720364741646,82.01992064992733,72.9550443455056,79.94214213775574,78.41715730172658,76.85950413223141,42.47311827956989,54.87942741472762,45.348837209302324
CZ,CZ02,Střední Čechy,84.5360824742268,69.63648446421786,100.0,93.4404173204609,64.42785410481675,26.391014977072118,47.051505041337464,60.37735849056604,73.13010031178972,71.31886811736425,93.18181818181819,82.79132791327913,59.66037735849058,37.635790360933946,67.60042913338897,90.96094426987774,60.2081916354689,78.77187658797378,67.13072669826224,76.39747712094979,62.44501698402416,63.93004095539632,64.05712188778196,57.64035397277579,55.83262618393703,100.0,37.67724432859744,44.103165805649745,68.57089615014671,43.14800876205138,41.514281396403135,54.59095283926852,79.92047497878276,55.56213996035002,92.87084377499639,87.9021879021879,51.33871653208669,46.922492401215806,53.64856838268291,41.222314886283066,72.35483868153413,73.90054969178483,22.933884297520663,16.129032258064516,3.8103602601477733,12.701252236135957
CZ,CZ03,Jihozápad,81.44329896907216,73.87554986900304,100.0,97.7227172606518,58.149042025801705,29.355378835223263,74.70081331380344,52.83018867924528,73.13010031178972,71.31886811736425,92.65734265734265,73.57723577235772,70.64150943396227,39.35327042604822,65.5024436762427,86.76164122658571,59.9396859752803,82.56730105150518,70.37914691943129,76.45931239178827,72.9947215427166,66.25297197473022,66.73849248877596,62.43028230090177,66.6179864397513,76.54320987654323,30.46871156170754,43.997131415935804,74.67684563120082,50.07025863747758,34.23379174852649,55.399422521655424,80.80671672219226,49.15723463072136,91.03738909780327,85.71428571428571,52.69868253293667,39.43768996960487,54.08604256397093,36.11642471093251,61.29622264918147,73.94554370698383,16.52892561983471,17.741935483870968,10.215802410657577,11.180679785330948
CZ,CZ04,Severozápad,68.04123711340206,79.67486081053919,100.0,94.7842652338599,28.862740630287615,39.79409173805204,86.2113194320712,64.77987421383648,73.13010031178972,71.31886811736425,83.21678321678321,47.28997289972899,47.283018867924525,35.699936541835974,50.56621766599119,89.41179888995238,61.653187154138585,75.98131604113809,51.24407582938389,62.45980707395498,64.5722862797827,72.72854028876154,55.87561887802979,59.923403941745335,58.34708769537517,79.89417989417994,37.3172693526083,47.650612050499035,59.33938275327828,52.7515243498629,38.26129666011784,39.730510105871026,87.28815723064112,38.35056950688313,77.17356017698418,57.78635778635779,58.24479388015298,33.68161094224924,51.821562090739654,16.630657534629417,62.92061965106213,61.915194774763826,3.925619834710744,12.36559139784946,0.9844068927894123,7.8711985688729875
CZ,CZ05,Severovýchod,78.35051546391753,77.69666916182196,100.0,91.702018167209,65.83420088006059,34.040412994885955,92.44871580924594,67.9245283018868,73.13010031178972,71.31886811736425,92.83216783216784,80.08130081300813,52.15094339622639,36.461293684103204,72.04672785790919,81.64508082969562,63.21185545090041,70.63465487139459,71.6330963665087,76.7808558001484,53.75821732942377,67.53636879777522,64.44989765277595,57.796803622800546,47.18355042690187,92.18106995884776,29.682541897938865,43.567731595082236,70.17305826780022,45.810337564883994,42.66171869315287,55.63041385948026,81.17119363295092,52.53223761179812,89.98255661029695,88.67438867438867,48.36379090522736,40.12158054711247,60.72755328627212,54.53722110978599,68.94677069341108,70.1090416833448,19.008264462809912,20.43010752688172,6.566789690052562,10.912343470483005
CZ,CZ06,Jihovýchod,76.28865979381443,75.28362111144372,100.0,94.8957204268538,73.9117861346416,56.01336412741298,71.28828071807088,71.06918238993711,73.13010031178972,71.31886811736425,95.62937062937063,88.88888888888889,55.132075471698116,36.927551158825004,69.38848492072954,92.20758446253694,62.491640927967325,74.94393756412057,74.76303317535546,79.76131585456343,58.97725669115821,71.3916822176274,60.756494698884204,55.90397555764769,52.24251722389048,82.40740740740738,39.84766364312445,58.96804401352664,83.0176791273124,33.43996732517474,27.047097204448427,58.28681424446583,84.29624854821711,56.505452501023385,93.65171746392713,88.03088803088804,54.50488737781555,43.40805471124621,52.92156970318946,34.048834315230124,62.607701181550354,81.73268601345247,27.892561983471072,23.65591397849462,20.08247486510489,13.506261180679786
CZ,CZ07,Střední Morava,69.0721649484536,75.40454269558893,100.0,96.18767998318381,56.89347509970375,66.96979122508685,79.17704092392073,62.264150943396224,73.13010031178972,71.31886811736425,93.35664335664336,79.67479674796748,54.49056603773584,36.82721727185939,68.0057217785195,70.2559355146182,62.86556419633192,71.10580831466295,71.36650868878358,74.02300272075192,45.0237441302943,53.981775119956694,60.04046231905445,58.350293620055766,38.17987705108116,75.64102564102562,31.751433262995526,47.831542479501735,80.89170194763655,33.836639203378844,32.22003929273082,56.34263715110683,76.69701063910618,58.69430157199015,90.97917819948566,84.42728442728443,54.27114322141946,36.15121580547113,55.02933824817613,39.60585404399837,69.82696451098079,74.09013228152861,21.28099173553719,17.473118279569892,11.503089230091234,11.091234347048301
CZ,CZ08,Moravskoslezsko,76.28865979381443,82.91148602290183,100.0,93.1462853670757,55.914536199327934,38.67350447642239,56.5542487782544,81.76100628930817,73.13010031178972,71.31886811736425,89.68531468531468,72.62872628726288,57.73584905660376,37.33478870003755,71.1765407080701,95.48617797737187,60.90313039210086,70.93219458452175,62.796208530805686,66.07098689092258,33.66258653869842,69.53353245714773,54.3428305061014,61.11255336421839,26.24224962463036,59.40170940170936,30.146292876684374,47.445114514324096,73.24385013811667,35.06326175243528,29.121958591506772,57.38209817131857,91.97090949394772,54.7676523918777,86.21084721732194,76.06177606177607,56.5660858478538,41.45136778115502,52.20853091128008,25.738672844587438,59.599852183187075,84.40477664916641,17.768595041322314,30.10752688172043,6.411114114351546,10.554561717352415
